time,index,pred,label,acc,f1,num_instruments
5198.142290115356,0_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
87.3870849609375,0_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.34424209594727,1_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.89418029785156,1_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.02507209777832,2_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.65337753295898,2_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
47.92618751525879,3_0,[6],[5],0.0,0.0,1.0
83.51373672485352,3_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.75599098205566,4_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
88.43684196472168,4_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.37831497192383,5_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
85.40558815002441,5_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
87.29267120361328,6_0,"[6, 1]","[6, 5]",0.5,0.3333333333333333,2.0
86.93122863769531,6_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
46.33021354675293,7_0,[6],[5],0.0,0.0,1.0
84.65266227722168,7_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.51645278930664,8_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.89537239074707,8_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.2722396850586,9_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.8536491394043,9_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.76400375366211,10_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.84745025634766,10_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.65354347229004,11_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.03944969177246,11_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.20865440368652,12_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.47082138061523,12_1,"[2, 6]","[5, 6]",0.5,0.3333333333333333,2.0
85.53171157836914,13_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
82.27849006652832,13_1,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.89656448364258,14_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
47.257423400878906,14_1,[5],[5],1.0,1.0,1.0
83.97936820983887,15_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
46.24485969543457,15_1,[6],[6],1.0,1.0,1.0
87.32342720031738,16_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
46.462059020996094,16_1,[6],[6],1.0,1.0,1.0
46.00262641906738,17_0,[6],[6],1.0,1.0,1.0
83.63604545593262,17_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.14754676818848,18_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.05940437316895,18_1,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.9766731262207,19_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
89.0352725982666,19_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.09149742126465,20_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
86.17472648620605,20_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.12751960754395,21_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.21652221679688,21_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.37259292602539,22_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
82.13162422180176,22_1,"[6, 4]","[6, 5]",0.5,0.3333333333333333,2.0
85.17003059387207,23_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.94997024536133,23_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
91.28522872924805,24_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
87.77976036071777,24_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.61103248596191,25_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.65433120727539,25_1,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.81669425964355,26_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.95600318908691,26_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
86.30514144897461,27_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.94989776611328,27_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.6161117553711,28_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.14196968078613,28_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.69200134277344,29_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
87.63456344604492,29_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
85.21223068237305,30_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
85.93463897705078,30_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.74302291870117,31_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
82.12065696716309,31_1,"[6, 4]","[6, 5]",0.5,0.3333333333333333,2.0
85.30306816101074,32_0,"[6, 5]","[6, 5]",1.0,1.0,2.0
85.43205261230469,32_1,"[6, 5]","[6, 5]",1.0,1.0,2.0
84.48457717895508,33_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
83.6639404296875,33_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.0139389038086,34_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.64932441711426,34_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.39421653747559,35_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.59234237670898,35_1,"[6, 3]","[6, 5]",0.5,0.3333333333333333,2.0
85.07680892944336,36_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
89.14065361022949,36_1,"[5, 6]","[5, 6]",1.0,1.0,2.0
84.60021018981934,37_0,"[5, 6]","[5, 6]",1.0,1.0,2.0
